変更区分,病名管理番号,病名表記,病名表記カナ,採択区分,病名交換用コード,ICD10-2013-1,ICD10-2013-2,予備1,予備2,レセ電算コード,傷病名省略名称,使用分野,変更履歴番号,変更日付,移行先病名管理番号,単独使用禁止区分,保険請求外区分,予備３,予備４
0,20066365,"水晶体異物","スイショウタイイブツ",1,"ABNM","S055","","517",,8716001,"水晶体異物",1,200,,,"00",0,"",""
0,20066366,"水晶体異物残留","スイショウタイイブツザンリュウ",2,"LBTD","H447","H446","517",,8835666,"水晶体異物残留",1,210,20020601,,"00",0,"",""
0,20094757,"水晶体核落下","スイショウタイカクラッカ",1,"E7QQ","T818","","517",,8845809,"水晶体核落下",1,290,20100601,,"00",0,"",""
0,20066367,"水晶体過敏性眼内炎","スイショウタイカビンセイガンナイエン",1,"TTSS","H441","","517",,3601005,"水晶体過敏性眼内炎",1,200,,,"00",0,"",""
0,20066369,"水晶体欠損","スイショウタイケッソン",1,"G64N","H270","","517",,8835667,"水晶体欠損",1,210,20020601,,"00",0,"",""
0,20066371,"水晶体原性虹彩毛様体炎","スイショウタイゲンセイコウサイモウヨウタイエン",2,"LUG9","H202","","517",,8835668,"水晶体原性虹彩毛様体炎",1,210,20020601,,"00",0,"",""
0,20066372,"水晶体原性緑内障","スイショウタイゲンセイリョクナイショウ",1,"F29Q","H405","","517",,3655002,"水晶体原性緑内障",1,200,,,"00",0,"",""
0,20066362,"水晶体コロボーマ","スイショウタイコロボーマ",1,"DRNN","Q122","","517",,8835669,"水晶体コロボーマ",1,210,20020601,,"00",0,"",""
0,20066375,"水晶体脱臼","スイショウタイダッキュウ",1,"LE1S","H271","","517",,3793004,"水晶体脱臼",1,200,,,"00",0,"",""
0,20066376,"水晶体摘出","スイショウタイテキシュツ",1,"K5SD","S057","","517",,8713002,"水晶体摘出",1,200,,,"00",0,"",""
0,20066361,"水晶体のう胞","スイショウタイノウホウ",1,"HGM9","H278","","517",,8835670,"水晶体のう胞",1,210,20020601,,"00",0,"",""
0,20066380,"水晶体膿瘍","スイショウタイノウヨウ",1,"DPD4","H278","","517",,8835671,"水晶体膿瘍",1,210,20020601,,"00",0,"",""
0,20066363,"水晶体ヘルニア","スイショウタイヘルニア",1,"HBP4","S052","","517",,8835673,"水晶体ヘルニア",1,210,20020601,,"00",0,"",""
0,20066381,"水晶体偏位","スイショウタイヘンイ",1,"G955","H271","","517",,3793005,"水晶体偏位",1,200,,,"00",0,"",""
0,20066382,"水晶体融解緑内障","スイショウタイユウカイリョクナイショウ",1,"Q42P","H405","","517",,3655004,"水晶体融解緑内障",1,200,,,"00",0,"",""
0,20066360,"水小頭症","スイショウトウショウ",1,"AJKR","Q02","","517",,8835674,"水小頭症",1,210,20020601,,"00",0,"",""
0,20066383,"水晶様汗疹","スイショウヨウカンシン",1,"JTQL","L741","","517",,8835675,"水晶様汗疹",1,210,20020601,,"00",0,"",""
0,20097897,"膵神経内分泌腫瘍","スイシンケイナイブンピシュヨウ",1,"CMNR","D377","","517",,8847211,"膵神経内分泌腫瘍",1,305,20120601,,"00",0,"",""
0,20066444,"衰弱","スイジャク",1,"M7EJ","R53","","517",,8835677,"衰弱",1,210,20020601,,"00",0,"",""
0,20093672,"膵十二指腸動脈瘤","スイジュウニシチョウドウミャクリュウ",1,"E3ER","I728","","517",,8845353,"膵十二指腸動脈瘤",1,281,20091001,,"00",0,"",""
0,20107570,"膵上皮内腫瘍性病変","スイジョウヒナイシュヨウセイビョウヘン",1,"T905","D377","","517",,8851548,"膵上皮内腫瘍性病変",1,514,20240601,,"00",0,"",""
0,20066384,"水腎症","スイジンショウ",1,"AT2D","N133","","517",,5919005,"水腎症",1,280,20090601,,"00",0,"",""
0,20100890,"水腎症合併妊娠","スイジンショウガッペイニンシン",1,"L0FC","O268","","517",,8848572,"水腎症合併妊娠",1,318,20151001,,"00",0,"",""
0,20102276,"水腎症を伴わない後天性腎盂尿管移行部狭窄","スイジンショウヲトモナワナイコウテンセイジンウニョウカンイコウブキョウサク",1,"KSD7","N135","","517",,8849140,"水腎症を伴わない後天性腎盂尿管移行部狭窄",1,401,20170601,,"00",0,"",""
0,20096742,"水腎水尿管症","スイジンスイニョウカンショウ",1,"KDP2","N133","","517",,8846725,"水腎水尿管症",1,301,20111001,,"00",0,"",""
0,20066385,"水髄膜瘤","スイズイマクリュウ",1,"HNNN","Q059","","517",,8835679,"水髄膜瘤",1,210,20020601,,"00",0,"",""
0,20078965,"膵性糖尿病","スイセイトウニョウビョウ",1,"KL94","E13","","517",,2500024,"膵性糖尿病",1,200,,,"00",0,"",""
0,20088714,"膵性糖尿病・眼合併症あり","スイセイトウニョウビョウ・ガンガッペイショウアリ",1,"KF43","E133","","517",,8843375,"膵性糖尿病・眼合併症あり",1,252,20061001,,"00",0,"",""
0,20088713,"膵性糖尿病・ケトアシドーシス合併あり","スイセイトウニョウビョウ・ケトアシドーシスガッペイアリ",1,"J9R7","E131","","517",,8843376,"膵性糖尿病・ケトアシドーシス合併あり",1,252,20061001,,"00",0,"",""
0,20088715,"膵性糖尿病・昏睡合併あり","スイセイトウニョウビョウ・コンスイガッペイアリ",1,"NE7R","E130","","517",,8843377,"膵性糖尿病・昏睡合併あり",1,252,20061001,,"00",0,"",""
0,20088716,"膵性糖尿病・神経学的合併症あり","スイセイトウニョウビョウ・シンケイガクテキガッペイショウアリ",1,"B0N0","E134","","517",,8843378,"膵性糖尿病・神経学的合併症あり",1,252,20061001,,"00",0,"",""
0,20088717,"膵性糖尿病・腎合併症あり","スイセイトウニョウビョウ・ジンガッペイショウアリ",1,"GRA9","E132","","517",,8843379,"膵性糖尿病・腎合併症あり",1,252,20061001,,"00",0,"",""
0,20088718,"膵性糖尿病・多発糖尿病性合併症あり","スイセイトウニョウビョウ・タハツトウニョウビョウセイガッペイショウアリ",1,"M3K7","E137","","517",,8843380,"膵性糖尿病・多発糖尿病性合併症あり",1,252,20061001,,"00",0,"",""
0,20088719,"膵性糖尿病・糖尿病性合併症あり","スイセイトウニョウビョウ・トウニョウビョウセイガッペイショウアリ",1,"LR43","E136","","517",,8843381,"膵性糖尿病・糖尿病性合併症あり",1,252,20061001,,"00",0,"",""
0,20088720,"膵性糖尿病・糖尿病性合併症なし","スイセイトウニョウビョウ・トウニョウビョウセイガッペイショウナシ",1,"DJV6","E139","","517",,8843382,"膵性糖尿病・糖尿病性合併症なし",1,252,20061001,,"00",0,"",""
0,20088721,"膵性糖尿病・末梢循環合併症あり","スイセイトウニョウビョウ・マッショウジュンカンガッペイショウアリ",1,"FUN2","E135","","517",,8843383,"膵性糖尿病・末梢循環合併症あり",1,252,20061001,,"00",0,"",""
0,20078966,"膵性脳症","スイセイノウショウ",2,"N6K3","K868","G948","517",,8835681,"膵性脳症",1,210,20020601,,"00",0,"",""
0,20098847,"膵性腹水","スイセイフクスイ",1,"U259","R18","","517",,8847500,"膵性腹水",1,307,20130101,,"00",0,"",""
0,20078967,"膵石","スイセキ",1,"NQPQ","K868","","517",,5778016,"膵石",1,200,,,"00",0,"",""
0,20066386,"水脊髄症","スイセキズイショウ",1,"ANMF","Q064","","517",,8835682,"水脊髄症",1,210,20020601,,"00",0,"",""
0,20078968,"膵石灰化症","スイセッカイカショウ",1,"N6SV","K868","","517",,8835683,"膵石灰化症",1,210,20020601,,"00",0,"",""
0,20078971,"膵線維症","スイセンイショウ",1,"ADU9","K868","","517",,8835684,"膵線維症",1,210,20020601,,"00",0,"",""
0,20087551,"膵腺房細胞癌","スイセンボウサイボウガン",1,"K9K2","C259","","517",,8842774,"膵腺房細胞癌",1,242,20060101,,"00",0,"",""
0,20078972,"膵全摘後二次性糖尿病","スイゼンテキゴニジセイトウニョウビョウ",1,"M0KJ","E891","","517",,8835685,"膵全摘後二次性糖尿病",1,210,20020601,,"00",0,"",""
0,20078985,"膵損傷","スイソンショウ",1,"R98U","S362","","517",,8638015,"膵損傷",1,200,,,"00",0,"",""
0,20088724,"膵損傷・腹腔に達する開放創合併あり","スイソンショウ・フククウニタッスルカイホウソウガッペイアリ",3,"GARJ","S3621","","517",,8843384,"膵損傷・腹腔に達する開放創合併あり",1,252,20061001,,"00",0,"",""
0,20088725,"膵損傷・腹腔に達する開放創合併なし","スイソンショウ・フククウニタッスルカイホウソウガッペイナシ",3,"FH07","S3620","","517",,8843385,"膵損傷・腹腔に達する開放創合併なし",1,252,20061001,,"00",0,"",""
0,20088094,"膵臓癌骨転移","スイゾウガンコツテンイ",1,"QJN7","C795","","517",,8843075,"膵臓癌骨転移",1,250,20060601,,"00",0,"",""
0,20078981,"膵臓性腹膜炎","スイゾウセイフクマクエン",2,"MLCC","K650","","517",,8835686,"膵臓性腹膜炎",1,210,20020601,,"00",0,"",""
0,20078984,"膵臓破裂","スイゾウハレツ",1,"NRVR","S362","","517",,8638014,"膵臓破裂",1,200,,,"00",0,"",""
0,20088722,"膵臓破裂・腹腔に達する開放創合併あり","スイゾウハレツ・フククウニタッスルカイホウソウガッペイアリ",3,"B01N","S3621","","517",,8843386,"膵臓破裂・腹腔に達する開放創合併あり",1,260,20070601,,"00",0,"",""
0,20088723,"膵臓破裂・腹腔に達する開放創合併なし","スイゾウハレツ・フククウニタッスルカイホウソウガッペイナシ",3,"GHHM","S3620","","517",,8843387,"膵臓破裂・腹腔に達する開放創合併なし",1,260,20070601,,"00",0,"",""
0,20066453,"錐体杆体ジストロフィー","スイタイカンタイジストロフィー",1,"MGS0","H355","","517",,8835687,"錐体杆体ジストロフィー",1,210,20020601,,"00",0,"",""
0,20066447,"錐体外路系疾患","スイタイガイロケイシッカン",2,"PKK3","G259","","517",,8835688,"錐体外路系疾患",1,210,20020601,,"00",0,"",""
0,20066449,"錐体外路症候群","スイタイガイロショウコウグン",1,"SJ11","G259","","517",,3339004,"錐体外路症候群",1,200,,,"00",0,"",""
0,20091397,"錐体斜台部髄膜腫","スイタイシャダイブズイマクシュ",1,"RSVQ","D320","","517",,8844496,"錐体斜台部髄膜腫",1,262,20080101,,"00",0,"",""
0,20066445,"錐体ジストロフィー","スイタイジストロフィー",1,"J3AG","H355","","517",,8841636,"錐体ジストロフィー",1,211,20021001,,"00",0,"",""
0,20066451,"錐体尖端炎","スイタイセンタンエン",1,"RBUH","H702","","517",,3832004,"錐体尖端炎",1,200,,,"00",0,"",""
0,20090520,"膵体尾部癌","スイタイビブガン",1,"CGCG","C258","","517",,8844267,"膵体尾部癌",1,261,20071001,,"00",0,"",""
0,20078986,"膵体尾部欠損","スイタイビブケッソン",1,"MV6J","Q450","","517",,7517010,"膵体尾部欠損",1,200,,,"00",0,"",""
0,20078987,"膵体尾部腫瘍","スイタイビブシュヨウ",1,"ESF0","D377","","517",,8835689,"膵体尾部腫瘍",1,210,20020601,,"00",0,"",""
0,20078989,"膵体部癌","スイタイブガン",1,"KGVT","C251","","517",,1571002,"膵体部癌",1,200,,,"00",0,"",""
0,20066452,"錐体路障害","スイタイロショウガイ",2,"QS7E","G259","","517",,3339006,"錐体路障害",1,200,,,"00",0,"",""
0,20066344,"垂直眼振","スイチョクガンシン",1,"HCG3","H55","","517",,3795030,"垂直眼振",1,200,,,"00",0,"",""
0,20066345,"垂直距骨","スイチョクキョコツ",1,"A9FU","Q668","","517",,7367004,"垂直距骨",1,200,,,"00",0,"",""
0,20104958,"垂直性骨欠損","スイチョクセイコツケッソン",1,"K86N","K088","","517",,8850663,"垂直性骨欠損",4,506,20210601,,"00",0,"",""
0,20066346,"垂直性注視麻痺","スイチョクセイチュウシマヒ",1,"E9SE","H510","","517",,8835690,"垂直性注視麻痺",1,210,20020601,,"00",0,"",""
0,20085007,"水痘","スイトウ",1,"QD93","B019","","517",,8842189,"水痘",1,220,20031001,,"00",0,"",""
0,20092395,"水痘・帯状疱疹ウイルス感染母体より出生した児","スイトウ・タイジョウホウシンウイルスカンセンボタイヨリシュッセイシタジ",1,"CJTQ","P002","","517",,8844753,"水痘・帯状疱疹ウイルス感染母体出生児",1,270,20080601,,"00",0,"",""
0,20066390,"水痘後急性扁桃炎","スイトウゴキュウセイヘントウエン",2,"CPQR","B018","J038","517",,8835691,"水痘後急性扁桃炎",1,210,20020601,,"00",0,"",""
0,20066392,"水痘後脊髄炎","スイトウゴセキズイエン",2,"R81C","B011","G051","517",,8835692,"水痘後脊髄炎",1,210,20020601,,"00",0,"",""
0,20066394,"水痘後脳脊髄炎","スイトウゴノウセキズイエン",2,"C5ML","B011","G051","517",,8835693,"水痘後脳脊髄炎",1,210,20020601,,"00",0,"",""
0,20066401,"水頭症","スイトウショウ",1,"HPU1","G919","","517",,3314006,"水頭症",1,200,,,"00",0,"",""
0,20066402,"水頭症性無脳症","スイトウショウセイムノウショウ",1,"D05S","Q043","","517",,7429003,"水頭症性無脳症",1,200,,,"00",0,"",""
0,20078992,"膵頭十二指腸切除後膵液瘻","スイトウジュウニシチョウセツジョゴスイエキロウ",2,"BJ6R","K918","K868","517",,8835695,"膵頭十二指腸切除後膵液瘻",1,508,20220101,,"00",0,"",""
0,20066396,"水痘髄膜炎","スイトウズイマクエン",1,"FMJ1","B010","G020","517",,8835696,"水痘髄膜炎",1,210,20020601,,"00",0,"",""
0,20066397,"水痘性角結膜炎","スイトウセイカクケツマクエン",2,"DM3U","B018","H192","517",,8835697,"水痘性角結膜炎",1,210,20020601,,"00",0,"",""
0,20066398,"水痘性角膜炎","スイトウセイカクマクエン",2,"K3D4","B018","H192","517",,8835698,"水痘性角膜炎",1,260,20070601,,"00",0,"",""
0,20066399,"水痘脳炎","スイトウノウエン",1,"P4MH","B011","G051","517",,8835699,"水痘脳炎",1,210,20020601,,"00",0,"",""
0,20066400,"水痘肺炎","スイトウハイエン",1,"EGDH","B012","J171","517",,8835700,"水痘肺炎",1,210,20020601,,"00",0,"",""
0,20096682,"膵頭部カルチノイド","スイトウブカルチノイド",1,"VU7G","C250","","517",,8846726,"膵頭部カルチノイド",1,301,20111001,,"00",0,"",""
0,20078994,"膵頭部癌","スイトウブガン",1,"EVH9","C250","","517",,1570002,"膵頭部癌",1,200,,,"00",0,"",""
0,20078995,"膵頭部腫瘍","スイトウブシュヨウ",1,"FMK2","D377","","517",,2390121,"膵頭部腫瘍",1,200,,,"00",0,"",""
0,20078996,"膵頭部腫瘤","スイトウブシュリュウ",2,"G1QQ","K868","","517",,5778010,"膵頭部腫瘤",1,200,,,"00",0,"",""
0,20092266,"水毒","スイドク",1,"GL4R","R688","","517",,8844754,"水毒",2,270,20080601,,"00",0,"",""
0,20078998,"膵内胆管癌","スイナイタンカンガン",2,"J9QK","C240","","517",,8835701,"膵内胆管癌",1,241,20051001,,"00",0,"",""
0,20078999,"膵内分泌障害","スイナイブンピショウガイ",2,"GP1N","E169","","517",,8835702,"膵内分泌障害",1,210,20020601,,"00",0,"",""
0,20066404,"水尿管症","スイニョウカンショウ",1,"GSSK","N134","","517",,8835703,"水尿管症",1,210,20020601,,"00",0,"",""
0,20090521,"膵粘液性のう胞腫瘍","スイネンエキセイノウホウシュヨウ",1,"M6ED","D377","","517",,8844268,"膵粘液性のう胞腫瘍",1,261,20071001,,"00",0,"",""
0,20090522,"膵粘液性のう胞腺癌","スイネンエキセイノウホウセンガン",1,"ABFU","C259","","517",,8844269,"膵粘液性のう胞腺癌",1,261,20071001,,"00",0,"",""
0,20090523,"膵粘液性のう胞腺腫","スイネンエキセイノウホウセンシュ",1,"HLDR","D136","","517",,8844270,"膵粘液性のう胞腺腫",1,261,20071001,,"00",0,"",""
0,20078936,"膵のう腫","スイノウシュ",1,"DRF6","D136","","517",,8835704,"膵のう腫",1,210,20020601,,"00",0,"",""
0,20078937,"膵のう胞","スイノウホウ",1,"FSHT","K862","","517",,8835705,"膵のう胞",1,210,20020601,,"00",0,"",""
0,20079003,"膵膿瘍","スイノウヨウ",1,"RGSP","K859","","517",,8835707,"膵膿瘍",1,210,20020601,,"00",0,"",""
0,20066405,"水脳瘤","スイノウリュウ",1,"RUB1","Q019","","517",,8835708,"水脳瘤",1,210,20020601,,"00",0,"",""
0,20079004,"膵発育不全症","スイハツイクフゼンショウ",2,"A5DR","K868","","517",,8835709,"膵発育不全症",1,210,20020601,,"00",0,"",""
0,20079007,"膵尾部癌","スイビブガン",1,"UDKP","C252","","517",,8835710,"膵尾部癌",1,210,20020601,,"00",0,"",""
0,20066407,"水分欠乏症","スイブンケツボウショウ",1,"NN4U","E86","","517",,8835711,"水分欠乏症",1,210,20020601,,"00",0,"",""
0,20066408,"水平性眼振","スイヘイセイガンシン",1,"DA06","H55","","517",,3795019,"水平性眼振",1,200,,,"00",0,"",""
0,20066409,"水平性注視麻痺","スイヘイセイチュウシマヒ",1,"ATRN","H510","","517",,8835712,"水平性注視麻痺",1,210,20020601,,"00",0,"",""
0,20066410,"水平智歯","スイヘイチシ",2,"V5GT","K073","","517",,5206051,"水平智歯",4,305,20120601,,"00",0,"",""
0,20097900,"水平埋伏歯","スイヘイマイフクシ",1,"AG50","K073","","517",,8847212,"水平埋伏歯",4,305,20120601,,"00",0,"",""
0,20097901,"水平埋伏智歯","スイヘイマイフクチシ",1,"T426","K073","","517",,8847213,"水平埋伏智歯",4,305,20120601,,"00",0,"",""
0,20066412,"水疱症","スイホウショウ",1,"F5L1","L139","","517",,8835713,"水疱症",1,210,20020601,,"00",0,"",""
0,20066413,"水疱性咽頭炎","スイホウセイイントウエン",2,"SQAG","B085","J028","517",,8835714,"水疱性咽頭炎",1,210,20020601,,"00",0,"",""
0,20066415,"水疱性角膜症","スイホウセイカクマクショウ",1,"R90N","H181","","517",,8835715,"水疱性角膜症",1,210,20020601,,"00",0,"",""
0,20066417,"水疱性口唇炎","スイホウセイコウシンエン",1,"N7VE","K130","","517",,8835716,"水疱性口唇炎",1,210,20020601,,"00",0,"",""
0,20066418,"水疱性口内炎","スイホウセイコウナイエン",1,"NMMF","K121","","517",,8835717,"水疱性口内炎",1,210,20020601,,"00",0,"",""
0,20066419,"水疱性口内炎ウイルス病","スイホウセイコウナイエンウイルスビョウ",2,"P4GB","A938","","517",,8835718,"水疱性口内炎ウイルス病",1,210,20020601,,"00",0,"",""
